x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25
-1.91615481212739081e+000,-4.32871782153463114e-001,1.28113210787064369e+000,-5.28833306905352352e-001,-1.91835536183098343e+000,9.80285708628218178e-001,-8.96463259400907653e-001,-1.41373871535469364e+000,-1.51658198553567658e-001,5.15182486589345512e-001,1.48832155203611394e+000,9.40487671459826036e-001,-1.93094797789581385e-001,2.04733107461706254e-001,-2.32316390936459616e-001,-7.70516686079754543e-001,-2.51756996720067017e-001,4.44343507511202329e-001,-7.41640557329311889e-001,-9.34804473672672387e-002,1.22003662641678723e-002,7.14681672966657633e-001,1.31107190465438617e-001,4.63927981217379326e-001,-5.60352919517906223e-001
-1.12115500970977333e-002,6.92335105187463107e-001,7.08979356665155436e-001,1.14789439566092732e+000,1.31873643084406744e+000,3.98254382836361609e-001,-5.44804022161618162e-001,5.10568953737299047e-001,-1.65771007466045917e+000,2.24585398981241191e+000,9.11191906543448393e-001,9.77505502600427345e-001,7.21583264232008137e-001,-7.33769902625092119e-002,1.69174275322201639e-001,-4.57996236075053353e-001,-3.03350946879711980e-001,-9.32872577675394776e-001,-2.21836515104773424e+000,1.13475453022693173e+000,1.15346484579487574e+000,-4.69220592917360069e-001,-1.31641564191915061e+000,1.69253669095008252e+000,-1.40758893691262887e+000
4.07431809661648048e-001,4.87847784572023269e-001,-1.31654183464426544e+000,9.69696351878518659e-001,3.81126858702933280e-001,1.69302522012085177e+000,-2.17751563677054349e+000,-1.18383624754411709e+000,-4.52069764150290654e-001,3.70700072447021078e-002,2.10445064856951358e-001,-1.17093904069695798e+000,3.17534405075668547e-001,-1.05355740240333517e+000,-2.72144054233598576e+000,2.11257054396346078e+000,-1.13638975727106817e+000,-6.00904600014965151e-001,-9.85825272760275872e-001,-1.66083507920532791e+000,3.62065120106582761e-002,3.09278611188986918e-001,-3.99782877996184283e-001,1.89186221382551012e+000,6.70771445413431699e-001
-2.32240754115477621e-001,1.43652367741281561e+000,-7.87380203029206527e-002,3.18715493104792191e-001,1.56760045539314063e+000,7.67541745943520315e-001,5.26418372274502167e-001,-8.15425913553214698e-001,3.19883110382539471e-001,-5.65192386389851364e-001,-1.17424464717316823e-001,2.18581310339493795e-001,1.08817986415877499e+000,7.61356929136606020e-001,1.63055575257936347e+000,-4.18920796796754313e-001,9.47217403110333311e-001,6.58126756302989779e-001,-2.74738515427807695e-001,-1.89524429333844435e+000,-4.88161504534548207e-001,6.06395545748578568e-001,-2.82405841868753171e-001,-6.67141212588857835e-001,9.64196061840753682e-001
7.61391095537314655e-001,-1.08908194727824181e+000,-1.33848113900822785e+000,-1.09239942199921281e-001,-2.85196716212496426e-001,8.95125786444575189e-001,-1.30763590533907448e+000,-6.32558857792275386e-001,1.77678481342143479e-001,-4.70425604781672169e-001,-5.26137286337662324e-002,3.40360297158136760e-001,-4.50406575279249433e-001,1.21081760182448273e+000,-6.05125485483244407e-001,5.93407054259431632e-001,1.48008269903747602e+000,8.75274718384512429e-001,7.06071030045148706e-001,1.61273748632432867e+000,1.39496873404725297e+000,1.60035012306614099e-002,-1.52337613020232521e-001,-7.10447979394506213e-001,9.80298277753119063e-001
-6.81889060709086170e-001,-6.09007940434696415e-001,5.50965342389104773e-002,-6.03676979028139105e-001,-4.87044873935804867e-001,5.20148966033805449e-001,-8.80445975266488379e-002,8.94224596473545130e-001,1.89240513599494631e+000,-1.35720008320846452e+000,1.43658996500336555e+000,4.44079996658182097e-002,5.61433654581087183e-002,9.93451916911751720e-002,-3.71736093093947062e-001,-5.65319721265216568e-001,-2.96800657788391486e-001,-1.21248483413701535e-001,-2.70042018575528786e-001,1.37021654755186328e+000,2.72136109738971177e-001,-4.10729737704496500e-001,2.04577138602859199e+000,-8.46270115895763730e-001,2.27483448184016268e+000
-2.57007736017244870e+000,-1.38034833171310090e+000,5.19356875587728695e-002,3.59483541329976841e-001,2.63343655235039886e-001,-1.93161661566799481e-001,8.43800043830186919e-001,-1.79786684717222256e+000,-3.34272276293712700e-001,-1.96309844737543004e+000,-1.50798489311856665e+000,-3.83094891778328339e-002,2.66808653162541098e-001,-9.17350607520475148e-001,1.33710171407954448e+000,-2.56633328319614940e-001,-6.62958580804506425e-001,-1.93193786759142072e+000,-3.21684790232867890e-001,2.74834008937238972e-001,1.31725647832568771e+000,3.15768486522626235e-001,1.66786431596023155e+000,-8.36748850858550330e-001,9.38556945067436477e-001
9.62901085202917617e-001,4.35481958692415017e-001,1.55968797480152555e+000,9.26221207218884679e-002,8.44293607550654857e-001,-1.74126513354448620e+000,8.65692608724742740e-001,-1.14854088725453973e+000,-1.97199541699791592e+000,-2.75806895930844176e-001,-4.50485275179887346e-001,-2.25364677178815365e-001,-1.37458757092125072e-001,-1.52617885066904502e+000,-4.40679262919069004e-001,5.03891750467617250e-001,-2.17515232491156096e+000,-1.65530917283488943e+000,5.43927235458572245e-001,1.24338255735839454e-001,-9.01978915476635112e-001,-5.19157451723391006e-001,3.28833959583865187e-002,2.86065121237625508e-001,1.03968924425112119e+000
-7.56343848097806193e-001,-1.98635012942753875e+000,-1.37902269699160174e+000,-1.25687097621565158e-001,3.51156516478680736e-001,1.84914824753214879e+000,4.86160249881422368e-001,-1.68677177440382353e+000,1.91029331930587420e+000,-1.12270131773828519e+000,1.83920039553367554e-001,-1.91120575617487187e-001,9.92831566476381600e-001,-6.93908300587491311e-001,-1.66387061467548825e+000,-4.58959019637633414e-001,2.11502856848446363e+000,-1.00371712363462873e-002,-4.80050681877075558e-001,4.66139003797056972e-001,7.28235853369182395e-001,-3.82734165101578316e-001,-2.14712941464068496e+000,1.63545791583641398e+000,-1.37815882856872807e+000
5.03286778201941232e-001,-8.68022092365756892e-001,-4.93760567675572304e-001,5.44028642051446409e-001,-3.75393301386612865e-001,-1.69921128532924559e+000,1.82614445937921621e+000,5.85092423667691763e-001,4.60670029687573201e-001,6.05949431836017460e-001,1.71608263016278584e+000,1.75259767420917534e+000,5.93318203992763138e-001,7.55792597834088475e-001,1.31282134562242536e+000,-1.39537247460200220e+000,1.02863888040443552e-001,5.64201466308532851e-001,4.59326590836145243e-001,-2.50096664510925359e+000,1.45635832304840007e+000,-1.59483825475105201e+000,5.79924750635433472e-001,-5.70335219481444167e-001,-9.86547010052082562e-001
-1.08826484803023260e+000,1.47134205424818032e+000,-1.48953033396216483e+000,-2.66027528916521039e-001,7.75044554688529175e-001,1.75309789929561211e+000,6.39704556868511354e-001,-2.53046172304336459e-001,-9.55738807046372152e-001,-1.74406396016569643e+000,3.76132060526635614e-001,2.11813649132614135e-001,-2.28646435291525174e+000,-4.28744122596275368e-001,-5.81367816641657598e-001,1.78490630193836375e+000,-1.57975167303514930e+000,1.35703658409819172e+000,2.36162938275204182e-001,-5.60394402204344999e-001,1.27362022155462862e+000,-6.08309617011905779e-001,1.67704115175661528e-001,-5.57073831804162367e-001,2.11045897788138426e-001
-1.35803590773652427e+000,4.62924233008656483e-001,1.41845079721405742e+000,-3.91612917669190264e-001,-1.67270886931608964e+000,-2.20338479050585789e-003,1.14209713147038672e+000,-6.25307120988017662e-001,-1.16501601375559094e-001,-1.87434868499365415e-001,5.99954749365680051e-001,-1.25714417306195703e-001,2.28191278661982189e-001,-9.26019983342889486e-001,1.09024283932473187e+000,3.15477250794809372e-001,1.45784358174671946e+000,-8.81348854069023080e-001,-3.16106937069189353e-001,-2.10452332395507646e-002,-1.94879394226144398e+000,1.37277617338335212e-001,-1.89870092993506212e-001,1.57311043680420437e+000,1.46809170129798661e-001
-5.08215787817722919e-001,-3.56256655143332601e-001,-6.81338118039735985e-001,1.38187526353420753e+000,2.34596090196926621e-001,-7.58991654169003827e-001,-7.27167379250488466e-002,-4.54023737381445969e-002,4.64526735565616633e-001,-1.61981297207633990e+000,1.03345725415955592e+000,6.09596660892299802e-002,2.89592275740501170e-001,1.01488849880673859e-001,1.33056152782542969e+000,3.86805252020969270e-001,8.80905024281237292e-001,1.37369228189022041e+000,1.24011894874724504e+000,-2.25668179917131173e-001,-1.97338429356222367e+000,-7.82145821060282298e-001,-3.69729268925103050e-001,-1.99880734616660427e+000,3.92804865008171689e-002
-2.22312497468861281e-001,3.56200384521376812e-002,-3.68954436576824918e-002,-1.02816976339537458e-001,2.44310383867595071e+000,3.81759458763189174e-001,-1.30642743020854768e-001,-1.13520077737373337e+000,1.37289613817083489e+000,7.75343149485586913e-001,2.96382361582225862e-002,9.01244312806861902e-001,7.23804083470706239e-001,-1.04142828478286376e-002,-2.89976705559620740e-001,-1.37229117640642873e+000,6.97193544961484779e-001,-3.74496402281476293e-001,-5.93483563801642910e-001,-4.52003654449081083e-001,4.94831873806784284e-001,-1.93421212482667992e+000,-1.32705745315384149e+000,-1.55865090791674987e+000,7.76547680020459818e-001
-3.54171718123240442e-001,3.46070537286485180e-001,7.83683157317876855e-001,-6.43078700415924853e-001,2.01534304204646864e+000,-5.40263080465105627e-001,-6.63417494910766958e-001,-1.20846008361139612e+000,-1.18716827054378138e+000,1.60158773362517115e+000,3.46436381030674756e-001,1.16446360973441698e+000,1.06637027339329071e+000,-2.11366059222263925e-001,1.98876886019661225e+000,1.05141786661262504e-002,8.94942087117369223e-001,1.33262721699747999e+000,-3.46465652723058959e-001,1.10177056444462185e-001,3.01658788612433337e-002,5.58608873121865468e-001,-7.24810228248858657e-001,-5.92704670163999747e-001,-1.43915204229445215e+000
9.61478777388810268e-001,1.23627718334112413e+000,1.06149216161604287e+000,-1.11357616805275406e+000,7.15115710855838138e-002,-3.63230717176040940e-001,5.02445333278326522e-001,7.41666562276786401e-001,6.72502794680159610e-001,2.81316222284157869e-001,-1.58427365482017857e-001,-1.14792585791645307e+000,-1.19834099478243528e+000,8.17718465591835031e-001,-1.03003654240536835e+000,8.28961436660602402e-002,-6.50264733165935027e-001,-1.74415535915325859e+000,3.89575606905563365e-002,6.94239892653455204e-001,-1.26538538286863367e+000,-9.15709791145832508e-001,-2.61743971226409577e-001,-7.51434688174903442e-002,-4.49921921681299075e-001
-1.50638321977650591e-001,5.76672263473565483e-001,-2.11920849335393724e+000,4.69592154678742713e-001,-6.40967720164782762e-001,-1.01592729029141737e+000,-1.77149451482656595e-002,-6.87587840603380407e-001,-1.67938789493471941e+000,-8.23410154000832950e-001,1.18260918690734740e+000,1.72189112961399715e-001,1.67563060046355461e+000,1.75939406237254437e+000,-1.13731635137539144e+000,1.55402431563334331e+000,1.00000173977505824e-002,3.34859291916153712e-001,-2.47995550974204004e-001,-1.12016499122110047e+000,-5.73767301089676440e-001,1.65248698017996420e+000,1.99994572724065200e+000,-4.62094970397319837e-001,3.63974901090389213e-002
-3.51197666575258305e-001,-3.92417853082215995e-001,-1.56138363348791143e+000,1.27854234742653206e+000,1.38586313600236499e+000,1.66166242980155543e+000,-1.44862045501195968e-001,1.00618724083591382e+000,-1.47018177844930875e-001,3.62621139911012857e-001,2.25430968959381417e-002,-1.43682902743794294e+000,2.65860716681928677e-001,1.27965153360754225e+000,7.39453840984429789e-001,1.45128460083987076e+000,5.58448554625215809e-001,1.91576679697517771e+000,6.16585091832720700e-001,2.72057708790662556e+000,-4.68028233636391677e-001,-3.44973648304792047e-001,1.75806320206792743e+000,-1.38196508739428259e+000,-1.56080641335797132e-001
-2.62877677716147229e-001,-4.96131619424209358e-001,-3.28795164453715483e-001,3.89164875530303211e-001,-6.85621178732498837e-001,-5.93281182151970121e-002,1.01321492038922933e+000,-6.09584898840247469e-001,2.23575951613427915e-001,-1.00245503065922570e+000,6.14150616368709823e-001,2.29558307825590058e-001,-1.63857852152850292e+000,-3.21709754175047991e-001,1.60005866506315964e+000,2.26839907061890278e-001,9.52346376370538650e-004,-1.27374860596014994e+000,-8.50050089675663312e-001,4.69885822983030055e-001,6.16125716693007197e-001,-5.15001420026488077e-001,-1.31462125973889332e+000,-9.55116679549281145e-001,-8.20617052143930437e-002
7.12795256630563756e-001,1.24824188682122972e+000,-1.02795704354873241e+000,-9.98212244278753325e-001,-4.84137339865982064e-002,1.62873453786124056e-001,9.91171275893067527e-001,-1.08579343592668365e+000,1.95708316828777429e-001,1.02816863815039139e+000,4.98380126484253339e-001,-2.10503839133004522e-001,3.61404535562212859e-001,-5.09772406977340609e-001,2.41098216310904423e+000,8.74667659324976920e-002,8.49608859948439488e-001,1.93625671067589078e+000,-1.73001203321745844e-001,2.53585627506436317e-002,-1.37770512858870231e+000,3.39705812686410979e-001,-2.47968795286738652e+000,-5.17434857442637064e-001,-4.51479596877180978e-001
-4.88077504575262555e-001,7.06610283225628244e-001,7.49436225392421385e-001,-1.38450958269614177e+000,-2.15038657424720725e-001,1.05045380741099081e+000,-8.45210575380063611e-001,7.17417192371053281e-001,1.28873520261406882e+000,-7.42942584698852659e-001,-4.07868572256432582e-001,-1.60035019438510462e+000,1.31308010523673246e-001,-1.68486789652778768e+000,-1.69167561619958762e+000,9.57780662263297611e-001,7.54793959345693821e-001,4.15697106720522847e-001,3.63672417921257374e-001,-1.58420544462401813e+000,-2.23161211517467306e+000,7.37831071220048873e-001,2.15571408508083540e+000,3.85791090123363434e-001,1.08317517598845581e+000
-5.63492926298757135e-001,-1.38050858096452345e+000,5.98554495457300550e-001,-5.65111034697561188e-001,1.55732753422928916e-001,1.33723761186339751e+000,-1.56412384978412722e+000,1.68730020922039703e-001,-4.99052982406267720e-001,-8.08971605718903586e-001,1.75278432502792891e+000,1.20091943319499062e+000,-1.16958261237455763e+000,-1.31822148310860587e+000,-7.43751970972215126e-001,5.51536483824041301e-001,-1.76843505538107171e+000,-1.76173834735549928e-001,6.84489394874417290e-001,-2.12899582908230522e-001,-1.94955981805321699e-001,5.72218167208649042e-001,-1.69725832150136036e-002,-3.27601569373532353e-001,7.03686373071204851e-001
9.38971628615524079e-001,7.68037312922983162e-001,-1.67126962930785883e-001,9.33167964843823139e-001,1.42795697748162520e+000,-1.90041499553630300e+000,1.64809228494955406e+000,5.80233028980766896e-001,-1.22077689002962320e+000,-3.53192394058585712e-002,-7.10946235794107650e-002,5.27538021858591888e-001,5.27554172333001059e-001,3.48844946219438068e-001,-1.48920404682858143e+000,3.24517003881411803e-001,-6.43028687001201416e-002,1.09840721190518198e+000,-6.51687331635068201e-001,8.29728339352315825e-001,-1.28973132427259185e+000,-8.65147811683182333e-001,8.76572573851945869e-002,-1.64554212525112353e+000,2.75413591290277981e-001
-3.47075047380996260e-001,-7.44457022176954641e-001,3.17789115066120553e+000,-1.78615503412158949e+000,-1.53076588383416112e+000,7.64942869887136112e-001,-3.98425359534067880e-001,-1.48371152871433987e-001,-1.03664694120112388e+000,1.44931099393800045e+000,7.62792858155795450e-001,-9.22857892255853018e-001,-1.61439517947926880e-001,-2.63833184864463277e-001,1.18528872630348459e+000,-1.08667586275934314e-001,5.59690669282912445e-001,-6.12404853357472634e-001,-7.83840301201481626e-001,7.73964429494407025e-001,3.05232803785462359e-002,-1.57670087795637848e-001,-8.94424726264071879e-001,1.32230882858158427e-001,-7.43759395016435620e-001
8.99068272828751347e-003,1.11976450682267137e+000,8.88392547521657416e-001,3.44209125708795582e-001,9.00304055968407457e-001,-8.18589426336937542e-001,-1.62526731512921363e+000,1.10094029051285291e-001,-2.07654810641304532e-001,1.42317304290387825e+000,-1.33594313953038957e+000,2.19083674335265766e-001,-1.06149980829923041e+000,8.25507472800206088e-001,-4.47440358354224355e-001,2.67040907089985957e-002,6.03466550933702273e-002,3.62793128102833595e-001,-1.15799187414999061e+000,-2.73270786581789160e-001,-1.29124316780978177e+000,1.19302595897513819e+000,2.03713317422750784e-001,-3.17594908911920548e-001,3.01831548279633655e-001
1.90719783519882347e+000,8.54502083442335358e-001,6.25965930033046458e-001,-1.39761581451823735e+000,-1.08971799109433665e+000,-1.45907552797664608e+000,3.34521046514046905e-001,-2.46895639101723852e-001,3.03584007759144736e-001,-4.87275853199534259e-001,2.85600406499871617e-001,1.30113761353103463e+000,2.12187479663618239e+000,-1.04050387406067069e+000,-1.13422101727620839e+000,-9.27590115044206076e-001,1.98717376052744510e+000,1.15001949269546899e+000,1.41845938191062970e+000,-8.04823584344297460e-001,1.44809642343353362e+000,-4.82355017554506604e-001,1.38728086112108273e+000,-3.90612434631244509e-001,-2.12571724620046920e+000
-2.87318102377965934e+000,5.66635747080420416e-001,9.44841757512340674e-001,-1.29459924680421401e+000,-1.54315770654665396e-001,-9.60977285774378132e-004,4.64881429746082375e-002,-1.39972478576923320e+000,-1.13566627368424955e+000,1.35429328741205923e+000,-7.46760013088576535e-002,-1.04083903453841820e+000,1.01519981780542112e+000,2.89763387362625746e-001,-6.23447289817046002e-001,-1.15341283425718899e+000,6.87093655427597039e-001,1.74744907173775266e+000,3.46219645619567640e-001,-1.10287266233720516e+000,1.52461768413157173e+000,-9.22470124261660196e-001,-9.49260296134948334e-002,1.52029316745140752e-001,-5.85599211401526265e-001
1.02499188440038447e+000,-1.17688150712705841e+000,8.78244402373476785e-001,1.07052281078983702e+000,8.41705485531210051e-001,1.03290646527607866e+000,3.38464932710610622e-001,2.45340182529900197e-001,3.80420631391248598e-001,-1.16391797426289179e+000,-3.87701725394654861e-001,1.82941115153290457e+000,6.58380674434772217e-001,-1.70036377061592914e-001,-7.90728374602299056e-001,1.10411974177802019e+000,2.24447580240933586e-001,9.55607823854990546e-001,5.13607592602938645e-001,1.81659259332535550e+000,2.72106385650987992e-001,-1.10914598537026321e+000,-9.80438665394967490e-001,4.35900003582370577e-001,-1.95045396248418745e+000
-8.48161613427114602e-001,-1.03293788502522332e+000,-1.29765382084166325e+000,-1.87354114261031079e+000,7.26347292477372175e-001,5.49002783083449852e-001,-1.89751981425029692e+000,-1.44090833380619054e+000,-6.76501336353628524e-001,-1.67231925795459646e+000,-1.71657756607487277e-001,5.41838452940025750e-001,-1.96875297268952476e-001,1.72575462328773788e+000,8.22160693725840552e-001,6.23093484469425807e-002,1.55880556188574104e-001,-2.20944548682294828e+000,1.31517411406852980e+000,-1.68815133591093902e+000,-7.13288253133796957e-001,-2.54383888016045390e-002,-7.90010405631690560e-001,2.18439098801999076e-001,1.29087437245083092e+000
-9.62431088516474187e-001,-3.08135445301413124e-001,1.38584137582412925e+000,-1.06771478341528026e+000,-1.33547364153428050e+000,3.24978421936191531e-001,2.91220193763078061e-001,-1.11571628436368808e-001,4.20089825507538928e-001,-3.06851019307455619e-001,1.34852974587768681e-001,3.17365252149860444e-001,6.99498605386045025e-001,-2.15018364879825352e+000,3.22975339634615111e-001,-3.47639943349478786e-001,-3.87723504451260581e-001,-5.65544829499666557e-001,2.47816103602245263e-001,-2.91858267374118796e-001,9.43289095641812292e-001,1.29580070024066352e-001,-4.16673584229279026e-001,4.27247339957250505e-001,-4.96673630561661472e-002
1.81589322900393446e+000,-4.17917965226180410e-001,1.55592534821578243e+000,9.21041939117764885e-001,3.05767946733363827e-001,1.97635633925076970e+000,-2.02312306696179389e-001,1.29568564545475073e+000,1.89286816289742577e+000,1.41674883962449649e+000,2.65735057282034504e-001,2.50568340522561162e-001,-3.62229889008589101e-001,-3.47548591781843275e-001,-1.71704314726074081e+000,1.21492262902055348e+000,-1.42315110791638810e+000,1.60822414648546630e-001,2.21298620138202917e+000,-8.13683776541473058e-001,1.17325146534994973e+000,4.43598504261720095e-001,-1.44232030718652871e-001,5.32871627349041255e-001,8.99858558006783049e-002
-4.92304675217464904e-001,3.92170742472339517e-001,1.23694000719618269e+000,-6.85455893388010384e-001,-9.23610015214129554e-001,-6.65363709766762845e-001,7.62101694895495507e-001,-9.06427360022004525e-001,-6.77630776889794451e-001,6.13782628301121846e-001,1.07863134113287651e+000,-8.76952548711608770e-001,-2.60146491633000299e-001,-5.73902731386452203e-001,-1.29453387868158520e-001,1.25537381035755358e+000,3.11163055137262168e-001,-9.64306200693416216e-001,2.55213536612519221e-001,-8.48854686193122987e-001,2.82455848344245197e-002,1.70201754285687290e-001,1.49472329614110810e+000,6.19086840982530529e-001,4.85844273450124486e-001
1.84566822909428829e-002,8.91126468048093923e-001,1.01618150686334952e+000,4.51049216109328466e-001,1.79002274956084229e-001,-1.25621346687595858e+000,3.26956515520251401e-002,5.70625102754731550e-001,2.68478958515196187e+000,-6.30312870648471968e-001,-4.07134243572589316e-001,-9.66453187367628530e-002,-2.34830129740686422e+000,-6.58320710727173353e-001,-8.51506758440082390e-001,-1.21418237332229806e+000,-2.51814501228878829e-001,-1.75426835699689976e-001,4.99256280317774248e-001,1.41530123320112855e+000,-1.29987895403166576e-001,-1.61183841917718351e+000,8.43805269599847474e-001,-6.56488262212782336e-001,1.95039442408348140e-001
-1.52873615723746359e+000,1.80153602423406256e+000,-2.82111983153099821e-001,6.23038049645312064e-001,4.53510818177472519e-001,-9.49045210589827271e-002,-1.04109415489312518e-001,-3.45500981259074358e-001,1.19003018876509037e+000,7.99057969082609176e-001,9.47013091841477195e-001,-1.66200529914679240e+000,1.26960087691232992e+000,-8.46666690252241949e-001,6.74433301305410016e-001,-2.86010422218319960e-001,-2.01903933492579934e+000,1.53676038619010136e-001,-1.15624066655097590e+000,-1.42559833034165928e+000,-2.11679508524733162e-001,-7.73646620029004417e-001,4.43834615288196677e-001,1.29099342449122467e-001,-3.04665518564191107e-001
