a
(1.3083278579674021E-001,2.9693722596376337E-001)
(6.8327746637099507E-001,8.5548210549912196E-001)
(4.5280214328699758E-001,7.4895704102765082E-001)
(2.6045448712009485E-002,2.4739761884733874E-001)
(7.9576593527575068E-001,7.2437891344176816E-002)
(7.0581668195985947E-001,4.4989792361917047E-001)
(3.3003565764661386E-001,8.8077753124110691E-001)
(2.7960178943637337E-001,3.9153801895712032E-001)
(7.0074788833203139E-001,7.2899525238414919E-001)
(7.6661086788490440E-001,1.6678575713969238E-001)
(7.7094331734356403E-001,9.1144986519274984E-001)
(4.1335550329425186E-001,7.8377502161118828E-001)
(7.9697891964726375E-002,3.9933589470738046E-001)
(7.4158661395071956E-001,4.9593663036572350E-001)
(6.8270011992636470E-001,4.1028296522519098E-001)
(6.0592074622551950E-001,7.9274869029579464E-001)
(1.8940140078734524E-001,9.8878599053565641E-001)
(6.9978856736888417E-001,4.6878073124511171E-001)
(4.5579245721099754E-002,8.5998538001382430E-001)
(4.5861866650291938E-001,7.4560766591534411E-001)
(6.1565119369437393E-001,5.0546152748364381E-001)
(4.7524861078529150E-002,8.1305537284803719E-001)
(7.1338457550745726E-001,6.9477686102317193E-001)
(4.4630170796794966E-001,7.3589530985387885E-001)
(2.0922610479603429E-001,1.9477479092583824E-001)
(4.7303633541245316E-001,3.1098072437260310E-001)
(4.5757061191531834E-001,8.8116911048971613E-001)
(6.2034202261318883E-001,2.4409706320066438E-001)
(7.1272416859006105E-001,8.2132111806994834E-001)
(4.5144430891273746E-001,3.2228131191521425E-001)
(3.7543034409711956E-001,9.4990899075859236E-001)
(5.9764222651700805E-001,5.5725114809644649E-001)
(1.7299122023594238E-001,4.7936201921932847E-001)
(2.0608820790308377E-001,7.9897373770958013E-001)
(4.6474124794034477E-001,4.0237836456026849E-001)
(4.2304099209535984E-001,6.6880102262277341E-001)
(9.7205905412557325E-001,9.5436899369645878E-001)
(9.5691003153908460E-001,7.4577091838723275E-001)
(1.4768697440316536E-001,3.2019849737029099E-001)
(4.7916902961645530E-001,1.2873500303480528E-001)
(2.5332142437450589E-001,1.0890915955290110E-002)
(1.6558059494679322E-001,8.2527400513565485E-001)
(2.9913420389704687E-001,3.1560159513081154E-001)
(4.6169725956593877E-001,8.7880789381389846E-001)
(6.8197037976583430E-001,3.5797601073419644E-001)
(6.6703964476397581E-001,7.7423836375133026E-001)
(9.7871211552551274E-001,8.6517970708211475E-002)
(6.7340471187578396E-002,9.2260961999269842E-001)
(9.6526351759554574E-001,9.9020922145237189E-001)
(9.5647300141872882E-001,4.2650663491946744E-001)
(4.9808953066245093E-001,9.8988865508722668E-001)
(2.9265291703655227E-001,7.6443995022093525E-001)
(3.2589412094140374E-001,1.0401755517418111E-001)
(1.1349527661087831E-001,3.0332728278954407E-001)
(1.1396718383171137E-001,2.2459815959019708E-001)
(5.6539825119955878E-001,2.4616006804798018E-003)
(2.2672588111446187E-001,2.8808445925227266E-001)
(9.8342622657829193E-001,3.6560185909092263E-001)
(1.8088456912673431E-001,1.3831501955016332E-001)
(5.4961120650030215E-001,2.0503671626938508E-001)
(7.0813701729832379E-001,7.9262747958923330E-001)
(1.5991374691606863E-001,7.6540552967203157E-001)
(8.4792929006460405E-001,4.2437982143474884E-001)
(8.0557548882156282E-001,5.7108129446483569E-001)
(6.0201582879356241E-001,2.1137456873750193E-001)
(4.8732936821086059E-001,8.2679758187280539E-001)
(3.2574648255875782E-001,9.3842595851337651E-001)
(6.9224546982015578E-001,9.5909121144690967E-001)
(3.0691992449024330E-001,4.9186395751705125E-001)
(7.3108898901499852E-001,2.8003983516403697E-001)
(1.3156543913439930E-001,3.9327396518936630E-001)
(2.7165841641415106E-001,1.2154180478819314E-001)
(2.6137902038973554E-001,9.0009132330667163E-001)
(7.3552681064222736E-001,4.4671278259278491E-001)
(6.9599179046195891E-001,1.8958959081914015E-002)
(7.9339083723640891E-001,4.8293720094936898E-001)
(4.2048237367579711E-001,7.2087507055810551E-001)
(5.1506916330236785E-001,8.4649839855374776E-001)
(5.6607942707685233E-001,9.5490477660992268E-001)
(1.6083268666210476E-001,3.2651355385484672E-002)
(8.6021737573597268E-001,5.1285598640924168E-001)
(1.6911103826688487E-001,7.7554489621953704E-001)
(9.6544106400687535E-001,2.1294004940423336E-001)
(9.8394860077445712E-001,8.8819503667604838E-001)
(3.1968132740487876E-001,3.8944948236607219E-001)
(4.4831244186803496E-002,3.8394691172777018E-001)
(9.2075985309881328E-002,2.8002050090662267E-001)
(9.3089897331148796E-001,8.9292531968031463E-001)
(5.2485261234104152E-001,8.3495150318875633E-001)
(4.3929095116431310E-001,2.5499152982341078E-001)
(3.2137877927962449E-001,7.9407689464117059E-001)
(2.2355172457261738E-001,9.4003121364053766E-001)
(2.0923455142645909E-002,7.7511739539214186E-001)
(1.4954700866318080E-001,5.3490830001756695E-001)
(8.1996430302828649E-001,5.3572943878220392E-001)
(5.0493540797359659E-001,8.2070921583114187E-001)
(7.0581072335779127E-001,5.7474778911730258E-002)
(7.3338298329038099E-001,8.9614572384039992E-001)
(5.3948892040949126E-001,6.3136647532980317E-001)
(3.1059207553059098E-001,1.8616196504969439E-002)
(1.7328564670368993E-001,5.4675631666289859E-001)
(3.3026291200534724E-001,4.7161558274520676E-001)
(2.8689299867763352E-001,9.2168887068682814E-002)
(2.1736892474645639E-001,4.6891129522466013E-001)
(2.4324379008064098E-001,2.0714706629863928E-002)
(1.8603367163467280E-001,5.2464126357552834E-002)
(4.6926038287912053E-001,1.2258952316833145E-001)
(9.7720266881502360E-001,2.5362488094629432E-001)
(5.4119023261646160E-001,2.3449521788027719E-001)
(1.6498840927333294E-001,7.6968683182419159E-002)
(7.6832589242034477E-001,8.8502239725873799E-001)
(1.3322699317908560E-001,3.5411063819164534E-001)
(9.3923098493117363E-001,3.9041590466413190E-001)
(7.2505321336422113E-001,7.1577646343083876E-002)
(4.5680426053160811E-001,4.6131402403660587E-001)
(9.4006797154702881E-001,8.2690204041389281E-001)
(3.3920228985706025E-001,6.9703312741956336E-001)
(7.2326650911832699E-002,6.3722774813154515E-001)
(7.8887377914705681E-001,3.5149857954931341E-001)
(4.8330854162630810E-001,4.7851981067759070E-001)
(9.9070143616274822E-002,1.2492507398996071E-001)
(3.8696879096904097E-001,2.5076387976991416E-001)
(4.1071372568172632E-001,4.6930694435308140E-001)
(8.2002797476126543E-001,8.0286051530537209E-002)
(5.0507191705103538E-001,5.8584614740541208E-001)
(2.7868032208076965E-001,9.7190979105063158E-001)
(5.0943761286427964E-003,4.2421262620858446E-001)
(8.2960207085878235E-001,7.8797285304297182E-001)
(9.4490761929989964E-001,1.6385565881046013E-001)
(2.1218737682137923E-001,2.1036598127386882E-001)
(5.3847191844606346E-001,8.1723272356427179E-001)
(5.0552101757809720E-001,7.1144535973335266E-001)
(8.5157016310070655E-001,4.9683450545693320E-001)
(6.6536716351108904E-001,7.9360760769650496E-001)
(4.3160349581683766E-001,4.7928717301199569E-001)
(9.7111050064879856E-001,7.4972651280777081E-001)
(6.5413097366743256E-001,9.4285546762063666E-001)
(6.6148407954077415E-001,7.0733333384773245E-001)
(3.3914523051462281E-001,8.0674569521722417E-001)
(9.3783975705335632E-001,9.3995779142547786E-001)
(9.9173869113334667E-001,7.4772176218980302E-001)
(3.0931092393185350E-001,5.1787284762560848E-001)
(9.9812524525478552E-001,4.8335777459918000E-001)
(2.2621545485607938E-001,9.7101666430775646E-001)
(8.7019904747927346E-001,5.0686997411956336E-001)
(4.1095933221818015E-001,7.4573776330226416E-001)
(6.1183970282151001E-001,9.3764969646009622E-001)
(6.9785819822826600E-001,5.2651233168018330E-001)
(5.7423567250838026E-001,6.0818669325479602E-001)
(5.0650298644451042E-001,6.7599731844839139E-002)
(9.6348358639334364E-001,8.4263138781472313E-001)
(4.7979625024957545E-001,7.4752813276829577E-001)
(3.0625625468407774E-001,3.8734635707197651E-001)
(9.1679462088623032E-001,4.7743134786452285E-001)
(3.5906174430635140E-001,7.0392500368581257E-001)
(6.5783980112354279E-001,6.8925809515031755E-001)
(5.7059171400046593E-001,6.1668816088628542E-001)
(7.1035812626613192E-003,9.9572507042280711E-001)
(7.8146210006637273E-001,5.0998507223498489E-002)
(4.8107051797723024E-002,4.7367688792875662E-001)
(5.4638747379320340E-001,7.3599718397471936E-001)
(7.4650025575073364E-001,6.5132701134439241E-001)
(3.2616251927046697E-001,3.9144476376138776E-001)
(1.3803389004100117E-001,7.5163682824425737E-001)
(6.4216027529147479E-001,9.8947832179519024E-001)
(9.9752350048604110E-001,4.5681196443225025E-001)
(9.2285619510466821E-002,8.7445377340939223E-001)
(8.0928688626241951E-001,2.4265067494721446E-001)
(3.3635749276279725E-001,4.8229345166820162E-002)
(1.6165033203562607E-001,6.9773245617153856E-001)
(5.6612570682572327E-001,4.6698382016905710E-001)
(6.1266185160551911E-001,3.7782223248616237E-001)
(6.2467462760272463E-001,7.6777531125624576E-001)
(6.1713501692585360E-001,8.4901379615355699E-001)
(7.5462630211526174E-002,7.8310245534577649E-001)
(8.6127373306465504E-001,6.9630122891888091E-001)
(7.5424172780967480E-001,9.8308860117687236E-001)
(8.5938090646982812E-001,6.8509506119092800E-001)
(6.4687328226129814E-001,2.7034014974670090E-001)
(8.6512950041145265E-001,7.9263446311183550E-001)
(5.2788898389346961E-001,8.2417391569110532E-001)
(5.4250668879275499E-001,2.5738141586883888E-002)
(8.6357985222911637E-001,8.4936601770860509E-001)
(8.8268922224109070E-001,9.7856840825560987E-001)
(2.5270197236894937E-001,3.5404635411404939E-001)
(7.2085842363208663E-001,6.4961491395591986E-001)
(2.7611517136441005E-001,5.0141959573173123E-001)
(6.1667419058145190E-001,7.6570272682454832E-001)
(2.2150340668288460E-001,6.8248780072269033E-001)
(3.1470452982461250E-001,9.3725098793689621E-001)
(9.7951938689646478E-001,4.2386696069905994E-001)
(4.6582883903544831E-001,6.9938935406882874E-001)
(1.1561108325931317E-001,6.6317658516113032E-001)
(5.2324027450542021E-001,1.5633939918542666E-001)
(2.2757987507818658E-001,8.0501706824938180E-001)
(6.9539624411085521E-001,3.9184624902295390E-001)
(3.9397445530063796E-001,7.0459695946925249E-001)
(2.2344530047515854E-001,2.7666019858611546E-001)
(4.8799198562247526E-001,2.0383171566095901E-001)
(3.5038585438523262E-001,9.6583396713057679E-001)
(7.6290320085676799E-001,9.4930550069127395E-001)
(5.6678735100520883E-001,3.0288814368913460E-002)
(4.8951388225363468E-001,9.4197045875130447E-001)
(2.8534464410240462E-001,6.0835091756182968E-001)
(9.9387299058921630E-001,9.8642158501121707E-002)
(3.3869653045628390E-001,6.1326410673905463E-001)
(9.3850178586908051E-001,9.4542194780002420E-001)
(2.0375246429767394E-001,3.6151741665274781E-002)
(2.0234654014904752E-001,9.7683018214561101E-001)
(3.2123069386212511E-001,5.5374232915607080E-001)
(5.5506582845961350E-001,5.0930700138727802E-001)
(7.9209136419359716E-001,3.3448179086248891E-001)
(6.8116762670653186E-001,2.9607028475309393E-002)
(3.2829298679945174E-001,9.3333291464172941E-001)
(6.3907655622880188E-001,9.0168801585374281E-001)
(8.4878822516044394E-001,5.3597409816356190E-001)
(7.8908617145955617E-001,9.8618000877336431E-001)
(6.5407018298095221E-001,5.4981042618578480E-001)
(9.2501278856121150E-001,2.9288676329672969E-002)
(1.5123328652923401E-001,6.1698491286659374E-001)
(3.7772765807195069E-001,4.8362978506299187E-001)
(1.0697396103888109E-001,7.5182683342382195E-001)
(1.6481877118795871E-001,1.0682819368336163E-002)
(4.3187162871895662E-001,8.8737973078492716E-001)
(3.1555985837363948E-001,7.0661531205396100E-001)
(2.6151723471887589E-001,5.7169660394741639E-001)
(1.8466823766790302E-001,9.2668694479781499E-001)
(9.1713066769582352E-001,5.1662581363375859E-001)
(2.3943573951350378E-001,6.4819306838158897E-002)
(2.0852221582289202E-001,2.1650909790921602E-001)
(1.5488818435254273E-002,7.8493064908268939E-001)
(1.3969561358640276E-001,9.9457902346701021E-001)
(3.0745127291109270E-001,1.6370190582920857E-001)
(1.7111380097673851E-001,2.4717375962518551E-001)
(1.7030819108532533E-001,4.8122810009139888E-001)
(6.4254844217403551E-001,3.0452494504145300E-001)
(9.4658606707109683E-002,9.7776890458089893E-001)
(7.1748201594965921E-001,4.8188626857489847E-001)
(8.0464344024410883E-001,6.4558695995942172E-001)
(1.0671603263861608E-001,2.8720089998658527E-001)
(3.2608807306619586E-001,2.4736319436965065E-001)
(1.3335291079012529E-001,1.7598677750624497E-001)
(7.0248432583695497E-001,9.3347105306807698E-001)
(4.4493001970418250E-001,2.9561787616811608E-002)
(4.9783830499102072E-001,1.0263260115113605E-001)
(8.9334655829447018E-001,9.0940504721339099E-001)
(1.3115265925786247E-002,4.4048983950244001E-002)
(3.7713181928554690E-001,9.7604042941864222E-001)
(3.9567548811082487E-001,4.0512328708333784E-001)
(3.4259716380422817E-001,7.7910059840583590E-001)
(2.8743689154839819E-001,7.7459774717726049E-001)
(2.5412052432086479E-001,4.8585011078848378E-001)
(7.8782492734730025E-001,2.8432369379676542E-001)
(6.0511856360131655E-001,7.8776918768900328E-001)
(7.4249967146314155E-002,8.3365482178547246E-001)
(5.2229248704149345E-001,7.9972681402078627E-001)
(1.7115967140932165E-001,7.4965027799842432E-001)
(1.2843230735359040E-001,5.5860049951869994E-001)
(5.1686519753818383E-001,1.2417201444256152E-002)
(8.6771893909019704E-001,5.1555725225357540E-001)
(3.4426710534035343E-001,3.7081537513030005E-001)
(3.6533349335815074E-001,8.7418660722014396E-001)
(2.6240612021857829E-001,9.0223726708915264E-001)
(2.8059950743380790E-001,1.9556261441801739E-002)
(3.4020886706083650E-002,2.1714741571691326E-001)
(3.9568032446914625E-001,5.7721760499453822E-001)
(1.8929790756214471E-001,3.8894476092434627E-001)
(1.8985043239653387E-001,7.6817261255097979E-001)
(1.3997846371408962E-001,2.5631913067173445E-001)
(7.9637112873212546E-001,9.5073637962927493E-001)
(9.6966865771535393E-001,5.5669526444705908E-001)
(8.5992477792017274E-001,1.2771744134648794E-001)
(6.6388447882150203E-001,8.2866995895139073E-001)
(1.5292080677965092E-001,5.9450115427961370E-001)
(5.6561385145279341E-001,9.3878666115778597E-001)
(2.6783595083563339E-001,3.0056072284824220E-001)
(5.2967788419808159E-001,5.2227866388563260E-001)
(5.9904674669679758E-001,8.5409475704564275E-001)
